codedrug,parent
http://purl.obolibrary.org/obo/CHEBI_30660,http://purl.obolibrary.org/obo/CHEBI_24863
http://purl.obolibrary.org/obo/CHEBI_33767,http://purl.obolibrary.org/obo/CHEBI_33676
http://purl.obolibrary.org/obo/CHEBI_33767,http://purl.obolibrary.org/obo/CHEBI_33497
http://purl.obolibrary.org/obo/CHEBI_46754,http://purl.obolibrary.org/obo/CHEBI_36589
http://purl.obolibrary.org/obo/CHEBI_46754,http://purl.obolibrary.org/obo/CHEBI_37622
http://purl.obolibrary.org/obo/CHEBI_59062,http://purl.obolibrary.org/obo/CHEBI_24533
http://purl.obolibrary.org/obo/CHEBI_59062,http://purl.obolibrary.org/obo/CHEBI_46895
http://purl.obolibrary.org/obo/CHEBI_22723,http://purl.obolibrary.org/obo/CHEBI_25384
http://purl.obolibrary.org/obo/CHEBI_22723,http://purl.obolibrary.org/obo/CHEBI_22712
http://purl.obolibrary.org/obo/CHEBI_6933,http://purl.obolibrary.org/obo/CHEBI_22475
http://purl.obolibrary.org/obo/CHEBI_6933,http://purl.obolibrary.org/obo/CHEBI_35681
http://purl.obolibrary.org/obo/CHEBI_33822,http://purl.obolibrary.org/obo/CHEBI_24651
http://purl.obolibrary.org/obo/CHEBI_33822,http://purl.obolibrary.org/obo/CHEBI_50860
http://purl.obolibrary.org/obo/CHEBI_38032,http://purl.obolibrary.org/obo/CHEBI_51959
http://purl.obolibrary.org/obo/CHEBI_38032,http://purl.obolibrary.org/obo/CHEBI_35294
http://purl.obolibrary.org/obo/CHEBI_4784,http://purl.obolibrary.org/obo/CHEBI_46761
http://purl.obolibrary.org/obo/CHEBI_4784,http://purl.obolibrary.org/obo/CHEBI_36244
http://purl.obolibrary.org/obo/CHEBI_35341,http://purl.obolibrary.org/obo/CHEBI_51958
http://purl.obolibrary.org/obo/CHEBI_35341,http://purl.obolibrary.org/obo/CHEBI_18059
http://purl.obolibrary.org/obo/CHEBI_47499,http://purl.obolibrary.org/obo/CHEBI_47804
http://purl.obolibrary.org/obo/CHEBI_47499,http://purl.obolibrary.org/obo/CHEBI_36809
http://purl.obolibrary.org/obo/CHEBI_6970,http://purl.obolibrary.org/obo/CHEBI_36683
http://purl.obolibrary.org/obo/CHEBI_6970,http://purl.obolibrary.org/obo/CHEBI_35346
http://purl.obolibrary.org/obo/CHEBI_6970,http://purl.obolibrary.org/obo/CHEBI_47788
http://purl.obolibrary.org/obo/CHEBI_6970,http://purl.obolibrary.org/obo/CHEBI_35342
http://purl.obolibrary.org/obo/CHEBI_35295,http://purl.obolibrary.org/obo/CHEBI_33597
http://purl.obolibrary.org/obo/CHEBI_35295,http://purl.obolibrary.org/obo/CHEBI_33635
http://purl.obolibrary.org/obo/CHEBI_37332,http://purl.obolibrary.org/obo/CHEBI_22315
http://purl.obolibrary.org/obo/CHEBI_37332,http://purl.obolibrary.org/obo/CHEBI_38295
